tec_name,label,sentence
Exploitation for Client Execution,199,APT32 has used RTF document that includes an exploit to execute malicious code.
Exploitation for Client Execution,199,"APT33 has attempted to exploit a known vulnerability in WinRAR , and attempted to gain remote code execution via a security bypass vulnerability ."
Exploitation for Client Execution,199,The White Company has taken advantage of a known vulnerability in Microsoft Word  to execute code.
Exploitation for Client Execution,199,"APT12 has exploited multiple vulnerabilities for execution, including Microsoft Office vulnerabilities  and vulnerabilities in Adobe Reader and Flash ."
Exploitation for Client Execution,199,Threat Group-3390 has exploited the Microsoft SharePoint vulnerability CVE-2019-0604.
Exploitation for Client Execution,199,"admin@338 has exploited client software vulnerabilities for execution, such as Microsoft Word CVE-2012-0158."
Exploitation for Client Execution,199,"APT41 leveraged the follow exploits in their operations: CVE-2012-0158, CVE-2015-1641, CVE-2017-0199, CVE-2017-11882, and CVE-2019-3396."
Exploitation for Client Execution,199,"BlackTech has exploited multiple vulnerabilities for execution, including Microsoft Office vulnerabilities CVE-2012-0158, CVE-2014-6352, CVE-2017-0199, and Adobe Flash CVE-2015-5119."
Exploitation for Client Execution,199,"Inception has exploited CVE-2012-0158, CVE-2014-1761, CVE-2017-11882 and CVE-2018-0802 for execution."
Exploitation for Client Execution,199,Frankenstein has used CVE-2017-11882 to execute code on the victim's machine.
Exploitation for Client Execution,199,MuddyWater has exploited the Office vulnerability CVE-2017-0199 for execution.
Exploitation for Client Execution,199,Sandworm Team has exploited vulnerabilities in Microsoft PowerPoint via OLE objects  and Microsoft Word via crafted TIFF images .
Exploitation for Client Execution,199,Sidewinder has exploited vulnerabilities to gain execution including CVE-2017-11882 and CVE-2020-0674.
Exploitation for Client Execution,199,"HAFNIUM has exploited CVE-2021-26855, CVE-2021-26857, CVE-2021-26858, and CVE-2021-27065  to compromise on-premises versions of Microsoft Exchange Server, enabling access to email accounts and installation of additional malware."
Exploitation for Client Execution,199,Higaisa has exploited CVE-2018-0798 for execution.
Exploitation for Client Execution,199,Darkhotel has exploited Adobe Flash vulnerability CVE-2015-8651 for execution.
Exploitation for Client Execution,199,Mustang Panda has exploited CVE-2017-0199 in Microsoft Word to execute code.
Exploitation for Client Execution,199,"Tonto Team has exploited Microsoft vulnerabilities, including CVE-2018-8174, CVE-2018-0802, and CVE-2017-11882, as well as other vulnerabilities such as CVE-2019-9489 and CVE-2020-8468, to enable execution of their delivered malicious payloads."
Exploitation for Client Execution,199,APT3 has exploited the Adobe Flash Player vulnerability CVE-2015-3113 and Internet Explorer vulnerability CVE-2014-1776.
Exploitation for Client Execution,199,Transparent Tribe has crafted malicious files to exploit CVE-2012-0158 and CVE-2010-3333 for execution.
Exploitation for Client Execution,199,"Andariel has exploited numerous ActiveX vulnerabilities, including zero-days."
Exploitation for Credential Access,200,Adversaries may exploit software vulnerabilities in an attempt to collect credentials.
Exploitation for Credential Access,200,"Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code."
Exploitation for Credential Access,200,Credentialing and authentication mechanisms may be targeted for exploitation by adversaries as a means to gain access to useful credentials or circumvent the process to gain access to systems.
Exploitation for Credential Access,200,"One example of this is MS14-068, which targets Kerberos and can be used to forge Kerberos tickets using domain user permissions."
Exploitation for Credential Access,200,Exploitation for credential access may also result in Privilege Escalation depending on the process targeted or credentials obtained.
Exploitation for Defense Evasion,201,Adversaries may exploit a system or application vulnerability to bypass security features.
Exploitation for Defense Evasion,201,Vulnerabilities may exist in defensive security software that can be used to disable or circumvent them.
Exploitation for Defense Evasion,201,Adversaries may have prior knowledge through reconnaissance that security software exists within an environment or they may perform checks during or shortly after the system is compromised for Security Software Discovery.
Exploitation for Defense Evasion,201,The security software will likely be targeted directly for exploitation.
Exploitation for Defense Evasion,201,There are examples of antivirus software being targeted by persistent threat groups to avoid detection.
Exploitation for Defense Evasion,201,APT28 has used CVE-2015-4902 to bypass security features.
Exploitation for Privilege Escalation,202,Adversaries may exploit software vulnerabilities in an attempt to elevate privileges.
Exploitation for Privilege Escalation,202,"Security constructs such as permission levels will often hinder access to information and use of certain techniques, so adversaries will likely need to perform privilege escalation to include use of software exploitation to circumvent those restrictions."
Exploitation for Privilege Escalation,202,"When initially gaining access to a system, an adversary may be operating within a lower privileged process which will prevent them from accessing certain resources on the system."
Exploitation for Privilege Escalation,202,"Vulnerabilities may exist, usually in operating system components and software commonly running at higher permissions, that can be exploited to gain higher levels of access on the system."
Exploitation for Privilege Escalation,202,This could enable someone to move from unprivileged or user level permissions to SYSTEM or root permissions depending on the component that is vulnerable.
Exploitation for Privilege Escalation,202,"This could also enable an adversary to move from a virtualized environment, such as within a virtual machine or container, onto the underlying host."
Exploitation for Privilege Escalation,202,This may be a necessary step for an adversary compromising an endpoint system that has been properly configured and limits other privilege escalation methods.
Exploitation for Privilege Escalation,202,Adversaries may bring a signed vulnerable driver onto a compromised machine so that they can exploit the vulnerability to execute code in kernel mode.
Exploitation for Privilege Escalation,202,This process is sometimes referred to as Bring Your Own Vulnerable Driver .
Exploitation for Privilege Escalation,202,Adversaries may include the vulnerable driver with files delivered during Initial Access or download it to a compromised system via Ingress Tool Transfer or Lateral Tool Transfer.
Exploitation for Privilege Escalation,202,Wingbird exploits CVE-2016-4117 to allow an executable to gain escalated privileges.
Exploitation for Privilege Escalation,202,CosmicDuke attempts to exploit privilege escalation vulnerabilities CVE-2010-0232 or CVE-2010-4398.
Exploitation for Privilege Escalation,202,Remsec has a plugin to drop and execute vulnerable Outpost Sandbox or avast!
Exploitation for Privilege Escalation,202,Virtualization drivers in order to gain kernel mode privileges.
Exploitation for Privilege Escalation,202,JHUHUGIT has exploited CVE-2015-1701 and CVE-2015-2387 to escalate privileges.
Exploitation for Privilege Escalation,202,Carberp has exploited multiple Windows vulnerabilities  and a .NET Runtime Optimization vulnerability for privilege escalation.
Exploitation for Privilege Escalation,202,InvisiMole has exploited CVE-2007-5633 vulnerability in the speedfan.sys driver to obtain kernel mode privileges.
Exploitation for Privilege Escalation,202,Cobalt Strike can exploit vulnerabilities such as MS14-058.
Exploitation for Privilege Escalation,202,Stuxnet used MS10-073 and an undisclosed Task Scheduler vulnerability to escalate privileges on local Windows machines.
Exploitation for Privilege Escalation,202,Hildegard has used the BOtB tool which exploits CVE-2019-5736.
Exploitation for Privilege Escalation,202,ProLock can use CVE-2019-0859 to escalate privileges on a compromised host.
Exploitation for Privilege Escalation,202,XCSSET has used a zero-day exploit in the ssh launchdaemon to elevate privileges and bypass SIP.
Exploitation for Privilege Escalation,202,Siloscape has leveraged a vulnerability in Windows containers to perform an Escape to Host.
Exploitation for Privilege Escalation,202,Flame can use MS10-061 to exploit a print spooler vulnerability in a remote system with a shared printer in order to move laterally.
Exploitation for Privilege Escalation,202,PLATINUM has leveraged a zero-day vulnerability to escalate privileges.
Exploitation for Privilege Escalation,202,APT32 has used CVE-2016-7255 to escalate privileges.
Exploitation for Privilege Escalation,202,FIN6 has used tools to exploit Windows vulnerabilities in order to escalate privileges.
Exploitation for Privilege Escalation,202,"The tools targeted CVE-2013-3660, CVE-2011-2005, and CVE-2010-4398, all of which could allow local users to access kernel-level privileges."
